disp_id,client_id,account_id,type,birth_number,client_district_id,client_district_name,client_district_region,client_district_no. of inhabitants,client_district_no. of municipalities with inhabitants < 499,client_district_no. of municipalities with inhabitants 500-1999,client_district_no. of municipalities with inhabitants 2000-9999,client_district_no. of municipalities with inhabitants >10000,client_district_no. of cities,client_district_ratio of urban inhabitants,client_district_average salary,client_district_unemploymant rate '95,client_district_unemploymant rate '96,client_district_no. of enterpreneurs per 1000 inhabitants,client_district_no. of commited crimes '95,client_district_no. of commited crimes '96,district_id,frequency,date
4620,4620,3834,OWNER,406101,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,930119
4621,4621,3834,DISPONENT,460210,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,930119
4650,4650,3857,OWNER,655715,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,971022
4709,4709,3905,OWNER,780416,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,issuance after transaction,970528
4764,4764,3949,OWNER,791015,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,960111
4780,4780,3962,OWNER,725201,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,961213
4786,4786,3967,OWNER,380816,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,960922
4814,4814,3993,OWNER,620228,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,960124
4824,4824,4001,OWNER,400305,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,950204
4937,4937,4099,OWNER,606109,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,960526
4949,4949,4109,OWNER,821020,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,950209
4961,4961,4121,OWNER,820731,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,950608
5141,5141,4266,OWNER,535519,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,970205
5358,5358,4442,OWNER,420831,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,960808
5727,5727,4746,OWNER,530224,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,970221
6015,6015,4981,OWNER,731121,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,960122
6077,6077,5033,OWNER,805430,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,950803
6144,6144,5092,OWNER,566219,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,74,monthly issuance,931221
6255,6255,5180,OWNER,465101,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,970224
6256,6256,5180,DISPONENT,410521,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,970224
7411,7411,6138,OWNER,635125,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,970122
7412,7412,6138,DISPONENT,551017,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,970122
8064,8064,6678,OWNER,666129,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,960103
8571,8571,7101,OWNER,351026,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,960706
9032,9340,7542,OWNER,670822,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,960516
9538,9846,7966,OWNER,675701,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,961227
9687,9995,8092,OWNER,580707,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,950111
10209,10517,8523,OWNER,805912,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,961125
11290,11598,9424,OWNER,775923,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,961230
11668,11976,9730,OWNER,396027,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,970101
11669,11977,9730,DISPONENT,440701,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,970101
11670,11978,9731,OWNER,711009,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,issuance after transaction,941201
11671,11979,9731,DISPONENT,776209,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,issuance after transaction,941201
12317,12625,10266,OWNER,581207,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,930610
13616,13924,11328,OWNER,525909,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,monthly issuance,961105
14,14,11,OWNER,425622,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,951010
17,17,13,OWNER,341013,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,970817
18,18,13,DISPONENT,315405,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,970817
47,47,39,OWNER,340714,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,36,monthly issuance,930922
181,181,151,OWNER,670706,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,930906
182,182,151,DISPONENT,595713,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,930906
229,229,189,OWNER,690722,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,970416
387,387,317,OWNER,270606,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,930310
683,683,569,OWNER,455829,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,961001
871,871,726,OWNER,740311,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,940203
912,912,762,OWNER,201029,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,951018
950,950,793,OWNER,655412,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,47,monthly issuance,930103
951,951,793,DISPONENT,600917,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,47,monthly issuance,930103
967,967,807,OWNER,790620,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,weekly issuance,950613
977,977,814,OWNER,265510,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,961006
1621,1621,1339,OWNER,525405,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,970706
1725,1725,1423,OWNER,595118,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,950908
1726,1726,1423,DISPONENT,520603,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,950908
1729,1729,1425,OWNER,470516,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,930706
2058,2058,1695,OWNER,710302,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,930103
2116,2116,1744,OWNER,300614,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,960207
2278,2278,1877,OWNER,210701,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,931213
2281,2281,1880,OWNER,785606,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,940225
2486,2486,2048,OWNER,616005,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,970330
2506,2506,2067,OWNER,760927,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,940407
2578,2578,2132,OWNER,540708,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,931008
2910,2910,2409,OWNER,360928,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,960213
2951,2951,2444,OWNER,505831,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,970907
3007,3007,2491,OWNER,640411,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,960301
3170,3170,2627,OWNER,210221,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,941002
3171,3171,2627,DISPONENT,245426,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,941002
3299,3299,2733,OWNER,615917,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,931222
3489,3489,2887,OWNER,660813,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,960713
3588,3588,2971,OWNER,536104,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,weekly issuance,931223
3702,3702,3061,OWNER,521127,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,951108
3963,3963,3274,OWNER,740207,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,970917
4026,4026,3330,OWNER,455924,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,950708
4113,4113,3402,OWNER,475909,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,weekly issuance,950316
4181,4181,3459,OWNER,645515,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,960602
4225,4225,3497,OWNER,770808,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,940802
4341,4341,3598,OWNER,640501,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,971102
4422,4422,3669,OWNER,435731,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,931222
4463,4463,3701,OWNER,230817,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,931006
4489,4489,3722,OWNER,480324,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,971207
4490,4490,3722,DISPONENT,565218,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,971207
4629,4629,3840,OWNER,230510,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,940219
4630,4630,3840,DISPONENT,155927,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,940219
4692,4692,3892,OWNER,555406,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,43,monthly issuance,931025
4747,4747,3937,OWNER,225427,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,960110
4748,4748,3937,DISPONENT,280126,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,960110
4762,4762,3947,OWNER,715213,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,960123
6473,6473,5362,OWNER,405930,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,weekly issuance,960906
6474,6474,5362,DISPONENT,341130,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,weekly issuance,960906
7112,7112,5878,OWNER,610624,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,961119
8342,8342,6910,OWNER,790730,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,950404
11354,11662,9472,OWNER,720403,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,1,weekly issuance,930706
11598,11906,9673,OWNER,441203,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,970607
11599,11907,9673,DISPONENT,456116,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,970607
12070,12378,10065,OWNER,465827,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,960330
12787,13095,10650,OWNER,500316,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,970909
12968,13276,10799,OWNER,770120,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,monthly issuance,970819
15,15,12,OWNER,185828,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,970415
16,16,12,DISPONENT,190225,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,970415
25,25,19,OWNER,395423,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,950407
56,56,48,OWNER,600331,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,961117
57,57,48,DISPONENT,616217,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,961117
127,127,105,OWNER,506227,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,970710
147,147,123,OWNER,336102,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,930313
148,148,123,DISPONENT,401225,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,930313
173,173,143,OWNER,186208,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,961127
221,221,181,OWNER,775225,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,960611
478,478,396,OWNER,780621,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,930308
762,762,635,OWNER,370420,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,940821
793,793,662,OWNER,780204,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,940718
794,794,662,DISPONENT,795716,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,940718
939,939,785,OWNER,520803,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,weekly issuance,970809
1124,1124,933,OWNER,280412,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,951118
1141,1141,946,OWNER,415422,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,960101
1180,1180,979,OWNER,441006,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,930216
1228,1228,1023,OWNER,495828,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,930813
1614,1614,1333,OWNER,380518,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,940929
1637,1637,1350,OWNER,431020,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,weekly issuance,960825
1691,1691,1397,OWNER,785208,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,17,monthly issuance,930322
1879,1879,1549,OWNER,445402,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,961121
2112,2112,1741,OWNER,270915,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,950510
2130,2130,1758,OWNER,456029,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,960708
2142,2142,1767,OWNER,416220,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,931020
2143,2143,1767,DISPONENT,481112,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,931020
2189,2189,1807,OWNER,626115,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,971015
2231,2231,1840,OWNER,716013,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,970122
2589,2589,2141,OWNER,630217,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,970509
3069,3069,2542,OWNER,431023,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,930807
3143,3143,2605,OWNER,445202,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,960110
3222,3222,2668,OWNER,770506,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,970520
3231,3231,2676,OWNER,610603,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,73,monthly issuance,930122
3620,3620,2998,OWNER,370914,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,971109
3787,3787,3131,OWNER,785507,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,951023
3956,3956,3268,OWNER,755602,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,930920
3957,3957,3268,DISPONENT,710812,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,930920
3994,3994,3302,OWNER,655131,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,930302
4067,4067,3364,OWNER,595708,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,weekly issuance,941208
4080,4080,3374,OWNER,435926,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,930217
4137,4137,3422,OWNER,490830,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,960328
4303,4303,3566,OWNER,785305,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,930609
4383,4383,3634,OWNER,630801,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,970416
4385,4385,3636,OWNER,726002,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,940522
4424,4424,3671,OWNER,330506,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,970917
4425,4425,3671,DISPONENT,366015,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,970917
4502,4502,3732,OWNER,320110,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,970525
4503,4503,3732,DISPONENT,285528,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,970525
4678,4678,3881,OWNER,681206,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,960304
5067,5067,4204,OWNER,755910,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,960129
8888,9196,7418,OWNER,395423,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,950407
9109,9417,7606,OWNER,490308,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,950315
11378,11686,9494,OWNER,486018,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,960510
11379,11687,9494,DISPONENT,450123,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,960510
11794,12102,9833,OWNER,685907,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,20,monthly issuance,930724
12442,12750,10361,OWNER,405525,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,monthly issuance,960621
19,19,14,OWNER,421228,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,47,monthly issuance,961127
72,72,62,OWNER,230113,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,47,monthly issuance,930328
222,222,182,OWNER,725629,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,47,monthly issuance,960824
321,321,266,OWNER,436024,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,47,monthly issuance,940511
389,389,319,OWNER,745630,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,47,weekly issuance,951017
390,390,320,OWNER,775127,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,47,monthly issuance,970123
391,391,321,OWNER,335522,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,47,monthly issuance,931111
428,428,350,OWNER,196116,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,47,monthly issuance,961013
536,536,445,OWNER,390825,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,63,weekly issuance,930729
